Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Realme V50s,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 , LTE,"HSPA, LTE, 5G",165.7 x 76 x 7.9 mm (6.52 x 2.99 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 13, Realme UI 4.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,Unspecified,"128GB 6GB RAM, 256GB 8GB RAM","13 MP, (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, (wide)",1080p@30fps,Yes,Yes,WLANYes,Yes,Unspecified,No,USB Type-C 2.0,5000 mAh,,"Black, Purple",About 240 EUR
Realme C67,"[{'128GB 6GB RAM': '$\u2009169.99'}, {'128GB 4GB RAM': '₹\u200911,490'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",165.7 x 76 x 7.9 mm (6.52 x 2.99 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 13, Realme UI 4.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM","50 MP, f/1.8, 27mm (wide), 0.64µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f2.1, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE",No,Unspecified,USB Type-C 2.0,5000 mAh,"33W wired, 50% in 29 min","Sunny Oasis, Dark Purple",
Realme C67 4G,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.6 x 75.4 x 7.6 mm (6.48 x 2.97 x 0.30 in),185 g (6.53 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 14, Realme UI",Qualcomm SM6225 Snapdragon 685 (6 nm),Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","108 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","8 MP, f/2.1, (wide)",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","Yes, 360˚",Unspecified,USB Type-C 2.0,5000 mAh,33W wired,"Sunny Oasis, Black Rock",About 160 EUR
Realme Note 50,"[{'64GB 3GB RAM': '$\u2009299.00'}, {'128GB 4GB RAM': '$\u200997.99'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",167.2 x 76.7 x 8 mm (6.58 x 3.02 x 0.31 in),186 g (6.56 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.74 inches, 109.7 cm","720 x 1600 pixels, 20:9 ratio (~260 ppi density)","Android 13, Realme UI T",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G57,microSDXC (dedicated slot),"64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM","13 MP, f/2.2, 25mm (wide), PDAF,
0.08 MP ,(auxiliary lens)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, 27mm (wide)",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,Unspecified,USB Type-C 2.0,5000 mAh,10W wired,"Sky Blue, Midnight Black",
Realme 12 Pro,"[{'256GB 8GB RAM': '$\u2009279.99'}, {'256GB 12GB RAM': '₹\u200927,990'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",161.5 x 74 x 8.8 mm (6.36 x 2.91 x 0.35 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),Octa-core (4x2.2 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, 26mm (wide), 1/2.0"", PDAF, OIS,
32 MP, f/2.0, 47mm (telephoto), 1/2.75"", PDAF, OIS, 2x optical zoom,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 24mm (wide)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE",Yes (market/region dependent),No,USB Type-C 2.0,5000 mAh,"67W wired, 50% in 19 min","Submarine Blue, Navigator Beige",
Realme 12 Pro+,"[{'256GB 8GB RAM': '$\u2009585.00'}, {'512GB 12GB RAM': '$\u2009569.00'}, {'128GB 8GB RAM': '₹\u200929,580'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",161.5 x 74 x 8.8 mm (6.36 x 2.91 x 0.35 in),196 g (6.91 oz),,Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS,
64 MP, f/2.8, 71mm, (periscope telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3x optical zoom,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.4, 22mm (wide)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE",Yes (market/region dependent),No,USB Type-C 2.0,5000 mAh,"67W wired, 50% in 19 min","Submarine Blue, Navigator Beige, Explorer Red",
Realme 12+,"[{'512GB 12GB RAM': '$\u2009615.00'}, {'256GB 8GB RAM': '£\u2009188.99'}, {'128GB 8GB RAM': '₹\u200917,949'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",163 x 75.5 x 7.9 mm (6.42 x 2.97 x 0.31 in),190 g (6.70 oz),"Glass front, silicone polymer back (eco leather), plastic frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, up to 2 major Android upgrades, Realme UI 5.0",Mediatek Dimensity 7050 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 26mm (wide), 1/1.95"", PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, 24mm (wide), 1/3.0""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE","Yes, 360˚ (market/region dependent)",No,USB Type-C 2.0,5000 mAh,"67W wired, 50% in 19 min","Pioneer Green, Navigator Beige",
Realme 12,"[{'128GB 8GB RAM': '₹\u200914,048'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",165.6 x 76.1 x 7.7 mm (6.52 x 3.00 x 0.30 in),188 g (6.63 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM","108 MP, f/1.8, 24mm (wide), 1/1.67"", PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide)",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE",No,No,USB Type-C 2.0,5000 mAh,"45W wired, 50% in 30 min","Twilight Purple, Woodland Green",
Realme C51s,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"1, 3, 5, 8, 38, 40","HSPA, LTE",167.2 x 76.7 x 7.5 mm (6.58 x 3.02 x 0.30 in),182 g (6.42 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.74 inches, 109.7 cm","720 x 1600 pixels, 20:9 ratio (~260 ppi density)","Android 13, Realme UI",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G57,microSDXC (dedicated slot),128GB 6GB RAM,"50 MP, f/1.8, 27mm (wide), 1/2.76"", 0.64µm, PDAF,
0.08 MP, f/3.0 ,(auxiliary lens)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, 28mm (wide), 1/5.0"", 1.12µm",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","Yes, 360˚ (market/region dependent)",Unspecified,USB Type-C,5000 mAh,"33W wired, 0-50% in 28 min","Shiny Green, Mighty Black",About 100 EUR
Realme Narzo 70 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",163 x 75.5 x 8 mm (6.42 x 2.97 x 0.31 in),195 g (6.88 oz),"Glass front, plastic frame",Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 7050 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.5, 24mm (wide), 1/3.0""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE",No,No,USB Type-C 2.0,5000 mAh,"67W wired, 50% in 19 min","Green, Gold",About 220 EUR
Realme 12x,"[{'128GB 6GB RAM': '$\u2009425.00'}, {'256GB 8GB RAM': '$\u2009475.00'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66","HSPA, LTE, 5G",165.6 x 76.1 x 7.9 mm (6.52 x 3.00 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.67 inches, 107.2 cm","720 x 1604 pixels, 20:9 ratio (~264 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 6GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, (wide), 0.64µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE","Yes, 360˚",Unspecified,USB Type-C 2.0,5000 mAh,15W wired,"Feather Green, Glowing Black",
Realme C65,"[{'128GB 6GB RAM': '$\u2009425.00'}, {'256GB 8GB RAM': '$\u2009445.00'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",164.6 x 76.1 x 7.6 mm (6.48 x 3.00 x 0.30 in),185 g (6.53 oz),,Nano-SIM + Nano-SIM,"6.67 inches, 107.2 cm","720 x 1604 pixels, 20:9 ratio (~264 ppi density)","Android 14, Realme UI 5.0",Mediatek Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",Yes,Unspecified,USB Type-C 2.0,5000 mAh,45W wired,"Purple Nebula, Black Milky Way",
Realme 12x (India),"[{'128GB 8GB RAM': '₹\u200915,999'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",165.6 x 76.1 x 7.7 mm (6.52 x 3.00 x 0.30 in),188 g (6.63 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","50 MP, f/1.8, 26mm (wide), 1/2.76"", 0.64µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide)",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE, aptX HD, LHDC",No,Unspecified,USB Type-C 2.0,5000 mAh,"45W wired, 50% in 30 min","Twilight Purple, Woodland Green",
Realme GT6 (China),,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162 x 76.1 x 8.4 mm (6.38 x 3.00 x 0.33 in),207 g (7.30 oz),"Glass front, aluminum frame",Nano-SIM + Nano-SIM,"6.78 inches, 111.7 cm",1264 x 2780 pixels (~450 ppi density),"Android 14, Realme UI 5.0",Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),Octa-core (1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520),Adreno 750,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","Color spectrum sensor, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120fps","16 MP, f/2.5, (wide), 1/3.1""","4K@30fps, 1080p@30fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE, aptX HD, LHDC",Yes,No,USB Type-C 2.0,5800 mAh,"120W wired, 50% in 12 min","Moon, White, Purple",
Realme C61,"[{'128GB 6GB RAM': '$\u2009286.84'}, {'256GB 6GB RAM': '$\u2009335.00'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",167.3 x 76.7 x 7.8 mm (6.59 x 3.02 x 0.31 in),188 g (6.63 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.74 inches, 109.7 cm","720 x 1600 pixels, 20:9 ratio (~260 ppi density)","Android 14, Realme UI",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G57,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM","50 MP, f/1.8, (wide), 1/2.5"", PDAF,
0.08 MP, f/3.0 ,(auxiliary lens)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, 27mm (wide), 1/5.0"", 1.12µm",720p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,Unspecified,USB Type-C,5000 mAh,15W wired,"Sparkle Gold, Dark Green",
Realme Narzo N61,"[{'64GB 4GB RAM': '₹\u20097,498'}, {'128GB 6GB RAM': '₹\u20098,498'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",167.3 x 76.7 x 7.8 mm (6.59 x 3.02 x 0.31 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.74 inches, 109.7 cm","720 x 1600 pixels, 20:9 ratio (~260 ppi density)","Android 14, Realme UI 5.0",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G57,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM","32 MP, f/1.8, (wide), PDAF,
Auxiliary lens","LED flash, panorama",1080p@30fps,"5 MP, (wide)",Yes,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,Unspecified,USB Type-C 2.0,5000 mAh,10W wired,"Voyage Blue, Marble Black",
Realme 13 Pro,"[{'256GB 8GB RAM': '$\u2009585.00'}, {'512GB 12GB RAM': '$\u2009645.00'}, {'128GB 8GB RAM': '₹\u200919,940'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",161.3 x 73.9 x 8.2 or 8.4 mm,183.5 g or 188 g (6.49 oz),,Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 26mm (wide), 1/1.95"", 0.8µm, multi-directional PDAF, OIS,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.5, 22mm (wide)",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE","Yes, 360˚ (market/region dependent)",No,USB Type-C 2.0,5200 mAh,"45W wired, 50% in 27 min","Monet Gold, Emerald Green, Monet Purple",
Realme 13 Pro+,"[{'512GB 12GB RAM': '$\u2009689.00'}, {'256GB 8GB RAM': '₹\u200923,999'}, {'256GB 12GB RAM': '₹\u200924,999'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",161.3 x 73.9 x 8.2 or 8.4 mm,185.5 g or 190 g (6.56 oz),"Glass front (Gorilla Glass 7i), plastic frame, glass back",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS,
50 MP, f/2.7, 73mm, (periscope telephoto), 1/1.95"", 0.8µm, multi-directional PDAF, OIS, 3x optical zoom,
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.5, 21mm (wide), 1/2.74"", 0.8µm","4K@30fps, 1080p@30fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE","Yes, 360˚ (market/region dependent)",No,USB Type-C 2.0,5200 mAh,"80W wired, 50% in 19 min, 100% in 49 min","Monet Gold, Emerald Green, Monet Purple",
Realme 13 4G,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"1, 3, 5, 8, 40","HSPA, LTE",163 x 75.5 x 7.9 mm (6.42 x 2.97 x 0.31 in),187 g (6.60 oz),,Nano-SIM + Nano-SIM,"6.67 inches, 107.4 cm","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM6225 Snapdragon 685 (6 nm),Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.9, 26mm (wide), 1/1.95"", PDAF, OIS,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.5, (wide)",1080p@30fps,"Yes, with dual speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","Yes, 360˚",Unspecified,USB Type-C 2.0,5000 mAh,"67W wired, 50% in 19 min, 100% in 47 min","Skyline Blue, Pioneer Green",About 170 EUR
Realme C63 5G,"[{'128GB 4GB RAM': '₹\u200910,599'}, {'128GB 6GB RAM': '₹\u200911,285'}, {'128GB 8GB RAM': '₹\u200911,990'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",165.6 x 76.1 x 7.9 mm (6.52 x 3.00 x 0.31 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,"6.67 inches, 107.2 cm","720 x 1604 pixels, 20:9 ratio (~264 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","32 MP, f/1.9, 27mm (wide), 1/3.1"", 0.7µm, PDAF,
Auxiliary lens","LED flash, panorama",1080p@30fps,"8 MP, f/2.0, 25mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA","5.3, A2DP, LE",No,No,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,15W wired,"Forest Green, Starry Gold",
Realme 13,"[{'128GB 8GB RAM': '₹\u200914,460'}, {'256GB 8GB RAM': '₹\u200916,193'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41","HSPA, LTE, 5G",165.6 x 76.1 x 7.8 mm (6.52 x 3.00 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.72 inches, 109.0 cm","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","50 MP, f/1.8, 26mm (wide), PDAF, OIS,
other unspecified camera","LED flash, HDR, panorama","1440p@30fps, 1080p@30/60fps, gyro-EIS, OIS","16 MP, f/2.5, 24mm (wide), 1/3.0""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE",No,No,USB Type-C 2.0,5000 mAh,"45W wired, 50% in 30 min","Speed Green, Dark Purple",
